21,1096,8.76725322478e-20
22,0,8.58647454486e-08
22,81,8.58647454486e-08
22,1101,8.58647454486e-08
22,1102,8.58647454486e-08
22,1103,8.58647454486e-08
22,1104,8.58647454486e-08
23,1112,1.8801351077e-19
24,1162,6.63710293449e-12
24,1163,6.63710293449e-12
24,1164,6.63710293449e-12
24,1165,6.63710293449e-12
24,1166,6.63710293449e-12
24,1168,6.63710293449e-12
24,1169,6.63710293449e-12
25,1219,6.96236189974e-06
25,1220,6.96236189974e-06
25,1221,6.96236189974e-06
26,1263,1.93076187683e-12
26,1264,1.93076187683e-12
26,1265,1.93076187683e-12
26,1266,1.93076187683e-12
27,102,4.51582217289e-09
27,1306,4.51582217289e-09
27,1307,4.51582217289e-09
27,1308,4.51582217289e-09
28,1324,2.60755157616e-19
28,8,2.60755157616e-19
29,1373,4.09268239128e-10
29,1374,4.09268239128e-10
29,1375,4.09268239128e-10
29,1376,4.09268239128e-10
29,1377,4.09268239128e-10
29,1378,4.09268239128e-10
29,1379,4.09268239128e-10
29,1380,4.09268239128e-10
30,1425,4.98251879923e-07
30,1426,4.98251879923e-07
31,126,2.33906574183e-18
32,0,3.7960696277e-06
32,1488,3.7960696277e-06
32,1489,3.7960696277e-06
32,1475,3.7960696277e-06
32,6,3.7960696277e-06
32,1490,3.7960696277e-06
32,1491,3.7960696277e-06
32,3,3.7960696277e-06
32,107,3.7960696277e-06
32,1492,3.7960696277e-06
32,1493,3.7960696277e-06
32,1494,3.7960696277e-06
32,1495,3.7960696277e-06
35,1616,4.86090688527e-10
35,1617,4.86090688527e-10
35,1618,4.86090688527e-10
36,1657,4.40543522753e-19
36,1658,4.40543522753e-19
36,1659,4.40543522753e-19
36,1660,4.40543522753e-19
36,1079,4.40543522753e-19
36,1661,4.40543522753e-19
39,74,4.5256113799e-08
39,82,4.5256113799e-08
39,1803,4.5256113799e-08
39,1804,4.5256113799e-08
39,1767,4.5256113799e-08
39,1805,4.5256113799e-08
39,1806,4.5256113799e-08
39,1807,4.5256113799e-08
39,1808,4.5256113799e-08
39,1809,4.5256113799e-08
39,1810,4.5256113799e-08
39,1811,4.5256113799e-08
39,1812,4.5256113799e-08
39,1813,4.5256113799e-08
41,66,1.13302483299e-05
41,1862,1.13302483299e-05
41,1863,1.13302483299e-05
42,1889,2.2652735822e-15
43,1891,1.63655951842e-10
44,1983,2.27852820183e-19
44,1984,2.27852820183e-19
44,1985,2.27852820183e-19
44,1986,2.27852820183e-19
45,2019,1.27024348514e-06
45,2020,1.27024348514e-06
45,2021,1.27024348514e-06
45,2022,1.27024348514e-06
45,2023,1.27024348514e-06
45,2024,1.27024348514e-06
46,2074,3.80349918469e-19
46,2075,3.80349918469e-19
46,2076,3.80349918469e-19
46,2077,3.80349918469e-19
46,2078,3.80349918469e-19
46,2079,3.80349918469e-19
48,2128,7.68342224567e-08
48,2129,7.68342224567e-08
48,2130,7.68342224567e-08
48,2131,7.68342224567e-08
48,2132,7.68342224567e-08
48,2134,7.68342224567e-08
48,2135,7.68342224567e-08
48,2136,7.68342224567e-08
48,2137,7.68342224567e-08
48,2138,7.68342224567e-08
48,2139,7.68342224567e-08
48,2140,7.68342224567e-08
48,2141,7.68342224567e-08
48,2142,7.68342224567e-08
51,2215,2.33285796563e-19
51,2216,2.33285796563e-19
51,2217,2.33285796563e-19
53,102,5.60767227026e-17
53,1306,5.60767227026e-17
53,1307,5.60767227026e-17
53,1308,5.60767227026e-17
54,2326,2.2766823035e-09
54,2327,2.2766823035e-09
54,2328,2.2766823035e-09
54,2329,2.2766823035e-09
54,2330,2.2766823035e-09
54,2331,2.2766823035e-09
54,2332,2.2766823035e-09
55,2363,9.84860770071e-19
56,1617,2.44283927377e-19
56,2398,2.44283927377e-19
56,2399,2.44283927377e-19
57,2406,1.58616330234e-12
57,458,1.58616330234e-12
57,2407,1.58616330234e-12
57,2408,1.58616330234e-12
57,2409,1.58616330234e-12
57,2410,1.58616330234e-12
57,1490,1.58616330234e-12
57,2411,1.58616330234e-12
57,2412,1.58616330234e-12
57,2413,1.58616330234e-12
57,2414,1.58616330234e-12
57,2415,1.58616330234e-12
57,2416,1.58616330234e-12
57,2417,1.58616330234e-12
57,2418,1.58616330234e-12
57,369,1.58616330234e-12
57,2419,1.58616330234e-12
57,2420,1.58616330234e-12
57,2421,1.58616330234e-12
57,2422,1.58616330234e-12
57,2423,1.58616330234e-12
57,2424,1.58616330234e-12
58,2474,2.81932227005e-19
58,2475,2.81932227005e-19
62,2611,3.65062016613e-10
62,2651,3.65062016613e-10
62,182,3.65062016613e-10
65,2768,1.05250443989e-17
66,2769,2.00735151082e-05
66,2816,2.00735151082e-05
66,2817,2.00735151082e-05
66,2818,2.00735151082e-05
66,2819,2.00735151082e-05
66,2820,2.00735151082e-05
66,2821,2.00735151082e-05
66,2822,2.00735151082e-05
66,2824,2.00735151082e-05
66,2825,2.00735151082e-05
66,2826,2.00735151082e-05
66,2827,2.00735151082e-05
66,2829,2.00735151082e-05
67,43,7.78699566014e-11
67,2866,7.78699566014e-11
67,2867,7.78699566014e-11
67,2868,7.78699566014e-11
67,2869,7.78699566014e-11
67,2844,7.78699566014e-11
67,1083,7.78699566014e-11
67,2870,7.78699566014e-11
68,2920,2.08551217811e-18
68,2921,2.08551217811e-18
68,2922,2.08551217811e-18
69,2969,8.66863591121e-13
69,2970,8.66863591121e-13
69,2926,8.66863591121e-13
69,2971,8.66863591121e-13
69,2972,8.66863591121e-13
69,2973,8.66863591121e-13
70,3018,1.08779639054e-18
70,3019,1.08779639054e-18
70,3020,1.08779639054e-18
70,3021,1.08779639054e-18
70,1079,1.08779639054e-18
70,3022,1.08779639054e-18
70,3023,1.08779639054e-18
70,3024,1.08779639054e-18
70,3025,1.08779639054e-18
70,3026,1.08779639054e-18
70,3027,1.08779639054e-18
70,8,1.08779639054e-18
70,298,1.08779639054e-18
70,37,1.08779639054e-18
70,3028,1.08779639054e-18
70,3029,1.08779639054e-18
70,3030,1.08779639054e-18
70,1324,1.08779639054e-18
71,3033,3.50682701987e-20
71,3034,3.50682701987e-20
72,3084,3.81621450901e-07
72,3085,3.81621450901e-07
72,3086,3.81621450901e-07
72,3087,3.81621450901e-07
72,3088,3.81621450901e-07
72,3089,3.81621450901e-07
72,3090,3.81621450901e-07
72,3091,3.81621450901e-07
74,3182,9.44467707767e-09
74,3183,9.44467707767e-09
74,3184,9.44467707767e-09
74,3185,9.44467707767e-09
74,3186,9.44467707767e-09
74,3187,9.44467707767e-09
74,158,9.44467707767e-09
75,3236,6.87245506402e-19
76,3242,3.50682701987e-20
78,3293,6.97893298013e-20
78,3294,6.97893298013e-20
79,3299,3.47210596026e-22
80,3301,3.96855085336e-16
80,3302,3.96855085336e-16
80,1489,3.96855085336e-16
81,0,2.36334933594e-08
81,22,2.36334933594e-08
81,3350,2.36334933594e-08
81,3351,2.36334933594e-08
81,3352,2.36334933594e-08
82,3399,5.51735967742e-09
82,3400,5.51735967742e-09
82,3401,5.51735967742e-09
82,3402,5.51735967742e-09
82,3403,5.51735967742e-09
82,3404,5.51735967742e-09
82,3405,5.51735967742e-09
82,3406,5.51735967742e-09
82,3407,5.51735967742e-09
82,3408,5.51735967742e-09
82,3409,5.51735967742e-09
82,3410,5.51735967742e-09
83,3417,3.93112896322e-19
83,1079,3.93112896322e-19
83,1617,3.93112896322e-19
83,3439,3.93112896322e-19
84,1617,5.00821773979e-19
85,3484,4.87158513888e-20
86,3525,2.80062449143e-05
86,3526,2.80062449143e-05
87,3556,5.13354589353e-19
88,3590,5.17426212582e-19
88,3591,5.17426212582e-19
89,3635,0.0003652491386
90,3669,3.67527426148e-19
90,1617,3.67527426148e-19
92,3762,2.65460671643e-12
92,3763,2.65460671643e-12
93,3791,2.70511589338e-06
93,3792,2.70511589338e-06
93,3793,2.70511589338e-06
93,3794,2.70511589338e-06
93,3798,2.70511589338e-06
93,3799,2.70511589338e-06
93,3802,2.70511589338e-06
93,3803,2.70511589338e-06
93,3804,2.70511589338e-06
93,3805,2.70511589338e-06
93,3806,2.70511589338e-06
93,3807,2.70511589338e-06
95,3854,3.47210596026e-22
95,3855,3.47210596026e-22
95,3856,3.47210596026e-22
95,3857,3.47210596026e-22
97,3923,3.39940927128e-08
97,3924,3.39940927128e-08
97,3925,3.39940927128e-08
98,3937,5.46122878352e-10
98,3938,5.46122878352e-10
98,3939,5.46122878352e-10
98,3940,5.46122878352e-10
98,3941,5.46122878352e-10
99,1617,3.39109015453e-20
100,3995,1.79905607997e-08
100,3996,1.79905607997e-08
100,3997,1.79905607997e-08
100,3998,1.79905607997e-08
100,3973,1.79905607997e-08
100,3999,1.79905607997e-08
100,4000,1.79905607997e-08
100,4001,1.79905607997e-08
100,4002,1.79905607997e-08
100,4006,1.79905607997e-08
100,4008,1.79905607997e-08
100,4009,1.79905607997e-08
100,4010,1.79905607997e-08
100,4032,1.79905607997e-08
100,4034,1.79905607997e-08
100,4035,1.79905607997e-08
100,4036,1.79905607997e-08
101,4092,4.02863494418e-19
101,4093,4.02863494418e-19
103,4181,1.18541328444e-18
103,4182,1.18541328444e-18
103,4183,1.18541328444e-18
106,4242,3.84672515031e-19
107,4289,3.9581782076e-07
107,4291,3.9581782076e-07
107,4292,3.9581782076e-07
107,4293,3.9581782076e-07
107,4294,3.9581782076e-07
107,4295,3.9581782076e-07
107,4296,3.9581782076e-07
107,4297,3.9581782076e-07
108,32,1.15170187034e-06
109,4380,2.37672000834e-11
109,4381,2.37672000834e-11
109,4382,2.37672000834e-11
109,4383,2.37672000834e-11
109,4384,2.37672000834e-11
109,4385,2.37672000834e-11
109,4386,2.37672000834e-11
109,4387,2.37672000834e-11
109,4388,2.37672000834e-11
109,4389,2.37672000834e-11
109,4390,2.37672000834e-11
109,4344,2.37672000834e-11
109,4391,2.37672000834e-11
110,4440,1.5488833215e-17
110,4441,1.5488833215e-17
110,4442,1.5488833215e-17
110,4443,1.5488833215e-17
110,4444,1.5488833215e-17
110,4445,1.5488833215e-17
110,4446,1.5488833215e-17
111,66,2.05589626572e-19
111,1862,2.05589626572e-19
111,1863,2.05589626572e-19
112,2022,4.26080734711e-19
114,787,4.94772163592e-15
114,4593,4.94772163592e-15
114,4594,4.94772163592e-15
117,4714,6.64899683389e-18
117,4715,6.64899683389e-18
117,4716,6.64899683389e-18
117,4717,6.64899683389e-18
117,4718,6.64899683389e-18
117,4719,6.64899683389e-18
117,4720,6.64899683389e-18
117,4721,6.64899683389e-18
117,4722,6.64899683389e-18
117,4723,6.64899683389e-18
119,4795,0.000375054098869
120,4799,3.47210596026e-22
120,4800,3.47210596026e-22
121,4822,6.97893298013e-20
121,4823,6.97893298013e-20
121,3018,6.97893298013e-20
122,4847,2.26061715061e-09
122,4848,2.26061715061e-09
124,4934,5.97405947657e-19
124,310,5.97405947657e-19
124,4935,5.97405947657e-19
124,4936,5.97405947657e-19
124,4937,5.97405947657e-19
124,4938,5.97405947657e-19
125,4963,3.66795920796e-06
125,4964,3.66795920796e-06
125,4965,3.66795920796e-06
125,4966,3.66795920796e-06
125,159,3.66795920796e-06
125,1617,3.66795920796e-06
125,4967,3.66795920796e-06
125,4968,3.66795920796e-06
127,5041,8.4406768654e-19
127,5042,8.4406768654e-19
128,5063,2.59898234968e-18
128,5064,2.59898234968e-18
128,5065,2.59898234968e-18
128,5041,2.59898234968e-18
128,1617,2.59898234968e-18
129,5115,6.49265889395e-14
129,5116,6.49265889395e-14
129,5117,6.49265889395e-14
129,5118,6.49265889395e-14
129,5128,6.49265889395e-14
129,5130,6.49265889395e-14
129,5131,6.49265889395e-14
129,5132,6.49265889395e-14
129,5133,6.49265889395e-14
129,5134,6.49265889395e-14
129,5135,6.49265889395e-14
129,5136,6.49265889395e-14
129,5097,6.49265889395e-14
129,5137,6.49265889395e-14
129,5138,6.49265889395e-14
129,5139,6.49265889395e-14
129,5140,6.49265889395e-14
129,5073,6.49265889395e-14
129,5141,6.49265889395e-14
129,5142,6.49265889395e-14
129,5143,6.49265889395e-14
129,5144,6.49265889395e-14
129,5145,6.49265889395e-14
129,5146,6.49265889395e-14
130,5194,5.58465096336e-18
130,5195,5.58465096336e-18
130,5196,5.58465096336e-18
130,5197,5.58465096336e-18
130,5198,5.58465096336e-18
131,5231,4.14372698985e-18
131,5232,4.14372698985e-18
131,5233,4.14372698985e-18
132,5278,5.48252503206e-12
132,5279,5.48252503206e-12
132,5280,5.48252503206e-12
132,5281,5.48252503206e-12
132,5282,5.48252503206e-12
132,5283,5.48252503206e-12
132,5284,5.48252503206e-12
132,5285,5.48252503206e-12
132,5286,5.48252503206e-12
132,5287,5.48252503206e-12
132,5288,5.48252503206e-12
132,5289,5.48252503206e-12
132,5290,5.48252503206e-12
132,5292,5.48252503206e-12
132,5293,5.48252503206e-12
132,5294,5.48252503206e-12
132,69,5.48252503206e-12
132,5300,5.48252503206e-12
132,5301,5.48252503206e-12
132,5302,5.48252503206e-12
133,5345,1.68152758761e-12
133,57,1.68152758761e-12
133,5346,1.68152758761e-12
134,5391,3.14810021307e-08
134,5392,3.14810021307e-08
134,5393,3.14810021307e-08
134,5394,3.14810021307e-08
134,5395,3.14810021307e-08
134,5396,3.14810021307e-08
134,5397,3.14810021307e-08
134,5398,3.14810021307e-08
134,5399,3.14810021307e-08
134,5400,3.14810021307e-08
134,5401,3.14810021307e-08
134,5402,3.14810021307e-08
134,5403,3.14810021307e-08
135,5440,4.90312830164e-10
135,5441,4.90312830164e-10
135,5442,4.90312830164e-10
135,5443,4.90312830164e-10
135,5452,4.90312830164e-10
137,5481,1.16414752696e-19
142,5667,4.74645787604e-19
142,5668,4.74645787604e-19
143,5709,1.1570472622e-06
143,5710,1.1570472622e-06
144,5753,4.88238740518e-19
145,5803,1.77077403974e-20
145,5804,1.77077403974e-20
146,5850,8.31208434604e-10
146,5851,8.31208434604e-10
146,5852,8.31208434604e-10
146,5853,8.31208434604e-10
146,5854,8.31208434604e-10
146,1083,8.31208434604e-10
146,5855,8.31208434604e-10
146,5856,8.31208434604e-10
147,5899,1.9632444468e-18
147,5900,1.9632444468e-18
147,5901,1.9632444468e-18
149,5963,3.08207272406e-19
149,5964,3.08207272406e-19
149,5965,3.08207272406e-19
149,5966,3.08207272406e-19
149,5967,3.08207272406e-19
149,5968,3.08207272406e-19
149,5969,3.08207272406e-19
149,5970,3.08207272406e-19
150,5994,5.58916905936e-19
150,1617,5.58916905936e-19
151,6004,3.47210596026e-22
151,6005,3.47210596026e-22
151,6006,3.47210596026e-22
151,6007,3.47210596026e-22
151,2078,3.47210596026e-22
151,6008,3.47210596026e-22
153,30,1.00846210632e-12
154,6068,8.77373492035e-11
154,6069,8.77373492035e-11
154,6070,8.77373492035e-11
154,6071,8.77373492035e-11
154,6072,8.77373492035e-11
154,6073,8.77373492035e-11
155,6105,4.04328993687e-19
156,6107,4.73118063952e-07
156,6108,4.73118063952e-07
156,6109,4.73118063952e-07
156,6110,4.73118063952e-07
158,74,2.71900291828e-09
158,122,2.71900291828e-09
158,3020,2.71900291828e-09
158,6130,2.71900291828e-09
158,6131,2.71900291828e-09
158,6132,2.71900291828e-09
158,82,2.71900291828e-09
158,6133,2.71900291828e-09
158,6134,2.71900291828e-09
158,6135,2.71900291828e-09
158,6136,2.71900291828e-09
158,6137,2.71900291828e-09
158,6138,2.71900291828e-09
158,6139,2.71900291828e-09
158,6140,2.71900291828e-09
158,6141,2.71900291828e-09
158,6142,2.71900291828e-09
158,6143,2.71900291828e-09
158,6144,2.71900291828e-09
158,6145,2.71900291828e-09
159,6175,1.99351905665e-06
159,6176,1.99351905665e-06
159,6177,1.99351905665e-06
159,6178,1.99351905665e-06
159,6179,1.99351905665e-06
162,1617,3.01024062464e-19
162,6282,3.01024062464e-19
162,53,3.01024062464e-19
165,6379,1.77077403974e-20
167,6427,9.46191143288e-18
167,6428,9.46191143288e-18
168,6475,1.73061334746e-18
169,2475,3.69212847255e-19
170,6555,5.58555014977e-19
173,5804,1.7974380897e-10
173,6653,1.7974380897e-10
173,6654,1.7974380897e-10
174,43,7.78699563401e-11
174,6676,7.78699563401e-11
174,6677,7.78699563401e-11
174,6678,7.78699563401e-11
174,6679,7.78699563401e-11
174,6680,7.78699563401e-11
174,6681,7.78699563401e-11
174,2869,7.78699563401e-11
174,2844,7.78699563401e-11
174,1083,7.78699563401e-11
174,2870,7.78699563401e-11
177,6797,2.39378558587e-18
180,6884,1.1669889182e-18
181,6926,2.7260592151e-19
181,2216,2.7260592151e-19
181,2217,2.7260592151e-19
182,6946,2.98071888258e-10
182,6947,2.98071888258e-10
182,1079,2.98071888258e-10
182,6948,2.98071888258e-10
182,6949,2.98071888258e-10
182,295,2.98071888258e-10
185,7044,1.04925844912e-11
185,7045,1.04925844912e-11
185,7046,1.04925844912e-11
185,7047,1.04925844912e-11
185,7048,1.04925844912e-11
185,7049,1.04925844912e-11
185,7050,1.04925844912e-11
185,7054,1.04925844912e-11
185,7055,1.04925844912e-11
185,7056,1.04925844912e-11
186,7078,2.27178667851e-12
186,7079,2.27178667851e-12
186,7080,2.27178667851e-12
186,7081,2.27178667851e-12
186,7082,2.27178667851e-12
186,7083,2.27178667851e-12
186,7084,2.27178667851e-12
186,7086,2.27178667851e-12
186,7087,2.27178667851e-12
186,7088,2.27178667851e-12
186,7089,2.27178667851e-12
186,7076,2.27178667851e-12
186,7090,2.27178667851e-12
186,7091,2.27178667851e-12
186,7092,2.27178667851e-12
186,7098,2.27178667851e-12
186,7071,2.27178667851e-12
186,7099,2.27178667851e-12
186,7100,2.27178667851e-12
186,7101,2.27178667851e-12
186,7102,2.27178667851e-12
186,7103,2.27178667851e-12
186,7104,2.27178667851e-12
186,7105,2.27178667851e-12
186,7106,2.27178667851e-12
186,7107,2.27178667851e-12
186,7108,2.27178667851e-12
186,7109,2.27178667851e-12
186,8,2.27178667851e-12
186,7110,2.27178667851e-12
186,1079,2.27178667851e-12
186,7111,2.27178667851e-12
186,7112,2.27178667851e-12
186,45,2.27178667851e-12
186,2023,2.27178667851e-12
186,7113,2.27178667851e-12
186,7115,2.27178667851e-12
186,7116,2.27178667851e-12
186,7117,2.27178667851e-12
186,7118,2.27178667851e-12
189,7215,4.83941294741e-07
189,7216,4.83941294741e-07
189,7217,4.83941294741e-07
189,7218,4.83941294741e-07
190,7264,2.67506474761e-19
190,7265,2.67506474761e-19
190,7266,2.67506474761e-19
190,7267,2.67506474761e-19
190,5855,2.67506474761e-19
190,7268,2.67506474761e-19
191,7312,8.71498596026e-20
193,7393,2.01706208918e-18
193,7394,2.01706208918e-18
193,7395,2.01706208918e-18
193,7396,2.01706208918e-18
193,7397,2.01706208918e-18
193,7398,2.01706208918e-18
193,7399,2.01706208918e-18
193,7400,2.01706208918e-18
193,7401,2.01706208918e-18
193,7402,2.01706208918e-18
193,7403,2.01706208918e-18
193,7404,2.01706208918e-18
193,7405,2.01706208918e-18
193,7406,2.01706208918e-18
193,7407,2.01706208918e-18
193,7408,2.01706208918e-18
193,7409,2.01706208918e-18
193,7410,2.01706208918e-18
193,7411,2.01706208918e-18
193,7412,2.01706208918e-18
193,7413,2.01706208918e-18
193,7414,2.01706208918e-18
193,7415,2.01706208918e-18
193,7416,2.01706208918e-18
194,2974,6.28550381835e-19
194,2926,6.28550381835e-19
194,2971,6.28550381835e-19
194,7453,6.28550381835e-19
194,7454,6.28550381835e-19
200,7621,1.49991332174e-07
200,224,1.49991332174e-07
200,7638,1.49991332174e-07
200,604,1.49991332174e-07
200,7639,1.49991332174e-07
202,5753,4.19305379429e-19
203,7710,7.0344866755e-19
204,7755,5.86457218951e-18
204,7756,5.86457218951e-18
204,7757,5.86457218951e-18
204,7758,5.86457218951e-18
204,7759,5.86457218951e-18
204,7760,5.86457218951e-18
204,7761,5.86457218951e-18
204,7762,5.86457218951e-18
204,7763,5.86457218951e-18
204,7764,5.86457218951e-18
204,7765,5.86457218951e-18
204,7766,5.86457218951e-18
204,7767,5.86457218951e-18
204,7768,5.86457218951e-18
204,7769,5.86457218951e-18
204,7771,5.86457218951e-18
205,2022,1.70645741028e-19
205,1661,1.70645741028e-19
205,7799,1.70645741028e-19
205,7800,1.70645741028e-19
205,7801,1.70645741028e-19
207,7848,9.89897409272e-19
207,7849,9.89897409272e-19
207,7850,9.89897409272e-19
207,7851,9.89897409272e-19
207,7852,9.89897409272e-19
207,7853,9.89897409272e-19
207,7854,9.89897409272e-19
207,2078,9.89897409272e-19
208,7894,3.0627832465e-19
208,7895,3.0627832465e-19
208,7896,3.0627832465e-19
208,7897,3.0627832465e-19
208,7898,3.0627832465e-19
208,7899,3.0627832465e-19
208,7900,3.0627832465e-19
208,7901,3.0627832465e-19
208,7902,3.0627832465e-19
208,340,3.0627832465e-19
208,7903,3.0627832465e-19
208,7904,3.0627832465e-19
208,7905,3.0627832465e-19
208,597,3.0627832465e-19
208,7906,3.0627832465e-19
208,7907,3.0627832465e-19
208,7908,3.0627832465e-19
208,7909,3.0627832465e-19
208,7910,3.0627832465e-19
208,7911,3.0627832465e-19
208,7912,3.0627832465e-19
208,7913,3.0627832465e-19
208,7914,3.0627832465e-19
208,7915,3.0627832465e-19
208,7916,3.0627832465e-19
210,8005,4.86090688956e-10
210,8006,4.86090688956e-10
210,8007,4.86090688956e-10
210,8008,4.86090688956e-10
211,8051,0.00106868051416
212,7898,7.87963976466e-11
212,8088,7.87963976466e-11
212,8056,7.87963976466e-11
212,8089,7.87963976466e-11
212,8090,7.87963976466e-11
212,8091,7.87963976466e-11
212,8092,7.87963976466e-11
212,8093,7.87963976466e-11
212,8094,7.87963976466e-11
212,8095,7.87963976466e-11
212,8096,7.87963976466e-11
212,8097,7.87963976466e-11
212,8098,7.87963976466e-11
212,8099,7.87963976466e-11
213,8120,3.45509264106e-18
213,8121,3.45509264106e-18
213,8122,3.45509264106e-18
214,8130,5.84450126911e-19
215,8172,6.27668577147e-19
215,74,6.27668577147e-19
216,8187,8.16292111258e-19
216,8188,8.16292111258e-19
218,8202,1.97896309144e-14
218,8203,1.97896309144e-14
218,8204,1.97896309144e-14
218,8205,1.97896309144e-14
218,8206,1.97896309144e-14
218,8207,1.97896309144e-14
218,8208,1.97896309144e-14
218,8209,1.97896309144e-14
218,8210,1.97896309144e-14
218,8211,1.97896309144e-14
218,8212,1.97896309144e-14
218,8213,1.97896309144e-14
218,8214,1.97896309144e-14
218,8215,1.97896309144e-14
218,8216,1.97896309144e-14
218,8217,1.97896309144e-14
218,8218,1.97896309144e-14
218,8219,1.97896309144e-14
218,8220,1.97896309144e-14
219,8257,7.89881294904e-19
219,8258,7.89881294904e-19
220,8266,3.79616918322e-20
220,8267,3.79616918322e-20
221,8312,3.62872030624e-06
221,8313,3.62872030624e-06
221,8314,3.62872030624e-06
222,74,4.08764385874e-10
222,122,4.08764385874e-10
222,3020,4.08764385874e-10
222,6130,4.08764385874e-10
222,6131,4.08764385874e-10
222,6132,4.08764385874e-10
222,82,4.08764385874e-10
222,6133,4.08764385874e-10
222,6134,4.08764385874e-10
222,6135,4.08764385874e-10
222,6136,4.08764385874e-10
222,6137,4.08764385874e-10
222,6138,4.08764385874e-10
222,6139,4.08764385874e-10
222,6140,4.08764385874e-10
222,6141,4.08764385874e-10
222,6142,4.08764385874e-10
222,6143,4.08764385874e-10
222,6144,4.08764385874e-10
222,6145,4.08764385874e-10
226,8453,4.66419567329e-20
227,6946,4.86090688912e-10
227,6947,4.86090688912e-10
227,1079,4.86090688912e-10
227,295,4.86090688912e-10
228,8499,4.15530067638e-18
230,8549,6.62825693626e-06
230,8550,6.62825693626e-06
230,1617,6.62825693626e-06
231,2475,4.04824407594e-18
231,2217,4.04824407594e-18
232,8589,2.2123928502e-19
232,8590,2.2123928502e-19
232,8591,2.2123928502e-19
232,8592,2.2123928502e-19
232,8593,2.2123928502e-19
232,8594,2.2123928502e-19
232,8595,2.2123928502e-19
232,8596,2.2123928502e-19
232,8597,2.2123928502e-19
232,8598,2.2123928502e-19
232,8599,2.2123928502e-19
232,8600,2.2123928502e-19
232,8601,2.2123928502e-19
232,8602,2.2123928502e-19
232,8603,2.2123928502e-19
232,8604,2.2123928502e-19
232,8605,2.2123928502e-19
232,8606,2.2123928502e-19
232,8607,2.2123928502e-19
232,8608,2.2123928502e-19
232,8609,2.2123928502e-19
232,8610,2.2123928502e-19
235,1079,1.76937301452e-19
235,8619,1.76937301452e-19
235,8620,1.76937301452e-19
235,8621,1.76937301452e-19
235,8622,1.76937301452e-19
235,8623,1.76937301452e-19
235,8624,1.76937301452e-19
235,284,1.76937301452e-19
235,8625,1.76937301452e-19
235,8626,1.76937301452e-19
235,8627,1.76937301452e-19
235,8628,1.76937301452e-19
